Printed on: 8/9/2021 7:17:48 AM 
Date	Part number	Serial number	Status	Wave.	Fiber IL	Refl.	IL A	Refl.A	IL B	Refl.B 
8/7/2021 4:08:55 AM	temptest	060821-0762	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:08:55 AM	temptest	060821-0762	Passed	1550nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/7/2021 4:09:56 AM	temptest	060821-0763	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:09:56 AM	temptest	060821-0763	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 4:10:58 AM	temptest	060821-0764	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:10:58 AM	temptest	060821-0764	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 4:11:59 AM	temptest	060821-0765	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:11:59 AM	temptest	060821-0765	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 4:13:00 AM	temptest	060821-0766	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:13:00 AM	temptest	060821-0766	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:14:01 AM	temptest	060821-0767	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:14:01 AM	temptest	060821-0767	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:15:02 AM	temptest	060821-0768	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:15:02 AM	temptest	060821-0768	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 4:16:04 AM	temptest	060821-0769	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:16:04 AM	temptest	060821-0769	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:17:05 AM	temptest	060821-0770	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:17:05 AM	temptest	060821-0770	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:18:06 AM	temptest	060821-0771	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:18:06 AM	temptest	060821-0771	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 4:19:07 AM	temptest	060821-0772	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:19:07 AM	temptest	060821-0772	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:20:08 AM	temptest	060821-0773	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:20:08 AM	temptest	060821-0773	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 4:21:10 AM	temptest	060821-0774	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:21:10 AM	temptest	060821-0774	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:22:11 AM	temptest	060821-0775	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:22:11 AM	temptest	060821-0775	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:23:12 AM	temptest	060821-0776	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:23:12 AM	temptest	060821-0776	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:24:13 AM	temptest	060821-0777	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:24:13 AM	temptest	060821-0777	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:25:15 AM	temptest	060821-0778	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:25:15 AM	temptest	060821-0778	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:26:16 AM	temptest	060821-0779	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:26:16 AM	temptest	060821-0779	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:27:17 AM	temptest	060821-0780	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:27:17 AM	temptest	060821-0780	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 4:28:18 AM	temptest	060821-0781	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:28:18 AM	temptest	060821-0781	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:29:19 AM	temptest	060821-0782	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/7/2021 4:29:19 AM	temptest	060821-0782	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:30:21 AM	temptest	060821-0783	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:30:21 AM	temptest	060821-0783	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:31:22 AM	temptest	060821-0784	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:31:22 AM	temptest	060821-0784	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:32:23 AM	temptest	060821-0785	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:32:23 AM	temptest	060821-0785	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:33:24 AM	temptest	060821-0786	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:33:24 AM	temptest	060821-0786	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:34:25 AM	temptest	060821-0787	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:34:25 AM	temptest	060821-0787	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:35:26 AM	temptest	060821-0788	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:35:26 AM	temptest	060821-0788	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:36:28 AM	temptest	060821-0789	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:36:28 AM	temptest	060821-0789	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:37:29 AM	temptest	060821-0790	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:37:29 AM	temptest	060821-0790	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:38:30 AM	temptest	060821-0791	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:38:30 AM	temptest	060821-0791	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:39:31 AM	temptest	060821-0792	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:39:31 AM	temptest	060821-0792	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:40:32 AM	temptest	060821-0793	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:40:32 AM	temptest	060821-0793	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 4:41:34 AM	temptest	060821-0794	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:41:34 AM	temptest	060821-0794	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:42:35 AM	temptest	060821-0795	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:42:35 AM	temptest	060821-0795	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:43:36 AM	temptest	060821-0796	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:43:36 AM	temptest	060821-0796	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:44:37 AM	temptest	060821-0797	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:44:37 AM	temptest	060821-0797	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:45:38 AM	temptest	060821-0798	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:45:38 AM	temptest	060821-0798	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:46:39 AM	temptest	060821-0799	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:46:39 AM	temptest	060821-0799	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:47:41 AM	temptest	060821-0800	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:47:41 AM	temptest	060821-0800	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:48:42 AM	temptest	060821-0801	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:48:42 AM	temptest	060821-0801	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:49:43 AM	temptest	060821-0802	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:49:43 AM	temptest	060821-0802	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:56:47 AM	temptest	060821-0803	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:56:47 AM	temptest	060821-0803	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:57:48 AM	temptest	060821-0804	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:57:48 AM	temptest	060821-0804	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:58:49 AM	temptest	060821-0805	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:58:49 AM	temptest	060821-0805	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 4:59:51 AM	temptest	060821-0806	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 4:59:51 AM	temptest	060821-0806	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:00:52 AM	temptest	060821-0807	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:00:52 AM	temptest	060821-0807	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 5:01:53 AM	temptest	060821-0808	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:01:53 AM	temptest	060821-0808	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:02:54 AM	temptest	060821-0809	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:02:54 AM	temptest	060821-0809	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:03:55 AM	temptest	060821-0810	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:03:55 AM	temptest	060821-0810	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 5:04:57 AM	temptest	060821-0811	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:04:57 AM	temptest	060821-0811	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:05:58 AM	temptest	060821-0812	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:05:58 AM	temptest	060821-0812	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 5:06:59 AM	temptest	060821-0813	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:06:59 AM	temptest	060821-0813	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:08:00 AM	temptest	060821-0814	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:08:00 AM	temptest	060821-0814	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:09:01 AM	temptest	060821-0815	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:09:01 AM	temptest	060821-0815	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:10:03 AM	temptest	060821-0816	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:10:03 AM	temptest	060821-0816	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:11:04 AM	temptest	060821-0817	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:11:04 AM	temptest	060821-0817	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:12:05 AM	temptest	060821-0818	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:12:05 AM	temptest	060821-0818	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:13:06 AM	temptest	060821-0819	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:13:06 AM	temptest	060821-0819	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:14:07 AM	temptest	060821-0820	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:14:07 AM	temptest	060821-0820	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:15:09 AM	temptest	060821-0821	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:15:09 AM	temptest	060821-0821	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:16:10 AM	temptest	060821-0822	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:16:10 AM	temptest	060821-0822	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:17:11 AM	temptest	060821-0823	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:17:11 AM	temptest	060821-0823	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:18:12 AM	temptest	060821-0824	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:18:12 AM	temptest	060821-0824	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:19:13 AM	temptest	060821-0825	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:19:13 AM	temptest	060821-0825	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:20:15 AM	temptest	060821-0826	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:20:15 AM	temptest	060821-0826	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 5:21:16 AM	temptest	060821-0827	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:21:16 AM	temptest	060821-0827	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:22:17 AM	temptest	060821-0828	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:22:17 AM	temptest	060821-0828	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:23:18 AM	temptest	060821-0829	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:23:18 AM	temptest	060821-0829	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:24:19 AM	temptest	060821-0830	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:24:19 AM	temptest	060821-0830	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:25:21 AM	temptest	060821-0831	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:25:21 AM	temptest	060821-0831	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:26:22 AM	temptest	060821-0832	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:26:22 AM	temptest	060821-0832	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:27:23 AM	temptest	060821-0833	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:27:23 AM	temptest	060821-0833	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:28:24 AM	temptest	060821-0834	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:28:24 AM	temptest	060821-0834	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:29:25 AM	temptest	060821-0835	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:29:25 AM	temptest	060821-0835	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:30:27 AM	temptest	060821-0836	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:30:27 AM	temptest	060821-0836	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:31:28 AM	temptest	060821-0837	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:31:28 AM	temptest	060821-0837	Passed	1550nm 1	n/a	n/a	3.87	n/a	n/a	n/a
8/7/2021 5:32:29 AM	temptest	060821-0838	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:32:29 AM	temptest	060821-0838	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:33:30 AM	temptest	060821-0839	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:33:30 AM	temptest	060821-0839	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:34:31 AM	temptest	060821-0840	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:34:31 AM	temptest	060821-0840	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:35:33 AM	temptest	060821-0841	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:35:33 AM	temptest	060821-0841	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:36:34 AM	temptest	060821-0842	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:36:34 AM	temptest	060821-0842	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:37:35 AM	temptest	060821-0843	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:37:35 AM	temptest	060821-0843	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:38:36 AM	temptest	060821-0844	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:38:36 AM	temptest	060821-0844	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:39:37 AM	temptest	060821-0845	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:39:37 AM	temptest	060821-0845	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:40:39 AM	temptest	060821-0846	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:40:39 AM	temptest	060821-0846	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:41:40 AM	temptest	060821-0847	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:41:40 AM	temptest	060821-0847	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:42:41 AM	temptest	060821-0848	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:42:41 AM	temptest	060821-0848	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:43:42 AM	temptest	060821-0849	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:43:42 AM	temptest	060821-0849	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:44:43 AM	temptest	060821-0850	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:44:43 AM	temptest	060821-0850	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:45:44 AM	temptest	060821-0851	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:45:44 AM	temptest	060821-0851	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:46:46 AM	temptest	060821-0852	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:46:46 AM	temptest	060821-0852	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:47:47 AM	temptest	060821-0853	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:47:47 AM	temptest	060821-0853	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:48:48 AM	temptest	060821-0854	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:48:48 AM	temptest	060821-0854	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:49:49 AM	temptest	060821-0855	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:49:49 AM	temptest	060821-0855	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:50:50 AM	temptest	060821-0856	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:50:50 AM	temptest	060821-0856	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:51:52 AM	temptest	060821-0857	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:51:52 AM	temptest	060821-0857	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:52:53 AM	temptest	060821-0858	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:52:53 AM	temptest	060821-0858	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:53:54 AM	temptest	060821-0859	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:53:54 AM	temptest	060821-0859	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:54:55 AM	temptest	060821-0860	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:54:55 AM	temptest	060821-0860	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:55:57 AM	temptest	060821-0861	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:55:57 AM	temptest	060821-0861	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:56:58 AM	temptest	060821-0862	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:56:58 AM	temptest	060821-0862	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:57:59 AM	temptest	060821-0863	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:57:59 AM	temptest	060821-0863	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 5:59:00 AM	temptest	060821-0864	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 5:59:00 AM	temptest	060821-0864	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:00:01 AM	temptest	060821-0865	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:00:01 AM	temptest	060821-0865	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:01:03 AM	temptest	060821-0866	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:01:03 AM	temptest	060821-0866	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:02:04 AM	temptest	060821-0867	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:02:04 AM	temptest	060821-0867	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:03:05 AM	temptest	060821-0868	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:03:05 AM	temptest	060821-0868	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:04:06 AM	temptest	060821-0869	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:04:06 AM	temptest	060821-0869	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:05:08 AM	temptest	060821-0870	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:05:08 AM	temptest	060821-0870	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:06:09 AM	temptest	060821-0871	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:06:09 AM	temptest	060821-0871	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:07:10 AM	temptest	060821-0872	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:07:10 AM	temptest	060821-0872	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:08:11 AM	temptest	060821-0873	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:08:11 AM	temptest	060821-0873	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:09:13 AM	temptest	060821-0874	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:09:13 AM	temptest	060821-0874	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
8/7/2021 6:10:14 AM	temptest	060821-0875	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/7/2021 6:10:14 AM	temptest	060821-0875	Passed	1550nm 1	n/a	n/a	3.88	n/a	n/a	n/a
